NCE,TIPPV,CODU,LOC,NUME,SEX,CODPP,VARSTA
16,2,9,3,BOLAT M MUSIN,1,9,55
16,2,10,1,FINATI G. EMILIA,2,10,44
16,2,11,1,MANOLESCU I. OANA,2,11,63
16,2,11,2,CRISTESCU M. ILIE DAN,1,11,47
16,2,11,3,KYÇYKU K. ARDIAN,1,11,35
16,2,11,4,RADULESCU A. DORINA-SIMONA,2,11,36
16,2,12,1,DUMITRESCU GH. LIANA,2,12,31
16,2,12,2,ROGOBETE CRISTESCU C. LAURA ELEN,2,12,37
16,2,14,1,MIRCIOV I. PETRU,1,14,58
16,2,14,2,DESLIU C. MIHAELA,2,14,57
16,2,14,3,VALU ST. DUMITRU,1,14,74
16,2,15,1,IONESCU STANA ILEANA,2,15,68
16,2,16,1,IGNAT D. MIRON,1,16,63
16,2,16,2,EFTEI D. DAMIAN,1,16,50
16,2,16,3,ALISTARH C. TAMARA,2,16,51
16,2,16,4,RADION D. PALAGHIA,2,16,38
16,2,20,1,PAUN G. NICOLAE,1,20,40
16,2,20,2,IVAN A. GHEORGHE,1,20,57
16,2,20,3,RADUCANU N. GHEORGHE,1,20,53
16,2,20,4,GHEORGHE I. TOMA,1,20,47
16,2,20,5,VARGA R. ROZALIA DANA,2,20,34
16,2,21,1,SAULEA GH. ION,1,21,54
16,2,23,1,PAUN C. GABRIEL VIRGIL,1,23,53
16,2,23,2,POPESCU C. LUCIAN GEORGE,1,23,52
16,2,23,3,IVAN A. GABRIELA CORNELIA,2,23,35
16,2,23,4,ION I. ION,1,23,48
16,2,23,5,OPROIU P. VASILE,1,23,49
16,2,23,6,ANDREI T. EUGEN DAN,1,23,44
16,2,23,7,STANA GH. VASILE,1,23,58
16,2,23,8,RADOI M. DAN,1,23,43
16,2,23,9,PITES D. GEORGE,1,23,56
16,2,23,10,TANASE M. DUMITRU,1,23,48
16,2,24,1,DRAGOMIR I.DUMITRU,1,24,72
16,2,24,2,STOIAN T. AUREL,1,24,43
16,2,24,3,IATAN N. TIBERIU EMILIAN,1,24,27
16,2,24,4,IANCU I. AURELIA,2,24,44
16,2,24,5,TOADER C. MIRONITA,2,24,53
16,2,24,6,ARGINT C. PETRE,1,24,51
16,2,24,7,MICU I. ION,1,24,47
16,2,24,8,TABACU GH. GHEORGHE,1,24,40
16,2,24,9,TOMA N. GHEORGHE,1,24,46
16,2,24,10,VOICU GH. ANETA,2,24,47
16,2,30,1,BICULESCU GH. NICOLAE,1,30,50
16,2,30,2,CIULEI GH. ANETA,2,30,50
16,2,30,3,GANGA C. GHEORGHE,1,30,38
16,2,30,4,OLTEANU A. IZABELA SABINA,2,30,49
16,2,30,5,DUCA GH. ION,1,30,63
16,2,30,6,MILESCU ST. MARGARETA,2,30,34
16,2,30,7,PREDA FL. CORNEL,1,30,39
16,2,30,8,VINTILA L. LINA,2,30,57
16,2,30,9,GEREA M. FLORENTINA DANIELA,2,30,34
16,2,30,10,PRODAN C. ALIN CONSTANTIN,1,30,23
16,2,31,1,BARBU  DANIEL,1,31,47
16,2,31,2,RADU  NICOLAE MARIAN,1,31,51
16,2,31,3,IONITA  CATALINA ELENA,2,31,28
16,2,31,4,LAMBA  GHEORGHE,1,31,42
16,2,31,5,VOICU  ZILIA,2,31,58
16,2,31,6,ENESCU  IULIAN,1,31,41
16,2,31,7,TUDOR  OCTAVIAN,1,31,48
16,2,31,8,SULTANA  RADU,1,31,51
16,2,31,9,TOADER  MARIN,1,31,36
16,2,31,10,GHEBOIANU  RAZVAN,1,31,27
16,2,32,1,VOINEA I. POMPILIU SORIN,1,32,50
16,2,32,2,RISTACHE  EMIL,1,32,49
16,2,32,3,FALCUTA I. LEONARD,1,32,68
16,2,32,4,PIETRIS C. EUGEN,1,32,49
16,2,32,5,OLTEANU T. GEORGETA,2,32,39
16,2,32,6,STREMITEANU I. RAZVAN,1,32,42
16,2,32,7,IONESCU A. FLORIN,1,32,52
16,2,32,8,MANDRICEL I. GEORGICA,1,32,37
16,2,32,9,LEONDRALIU I. STEFAN,1,32,61
16,2,32,10,ARAPALEA A. MARIN,1,32,55
16,2,33,1,DUCA N. NICOLAE,1,33,57
16,2,33,2,ARSENOIU G. STAN GHEORGHE,1,33,41
16,2,33,3,NITA I. LAURENTIU,1,33,41
16,2,33,4,IGNAT N. GEORGE,1,33,37
16,2,33,5,GENES I. GELU,1,33,47
16,2,33,6,BARBU C. CONSTANTIN  SORIN,1,33,34
16,2,33,7,VOICU I. ION,1,33,69
16,2,33,8,RADU I. TEODOR,1,33,71
16,2,33,9,POPA I. GHEORGHE,1,33,46
16,2,33,10,IVAN D. MARIETA,2,33,35
16,2,36,1,PETRESCU V. VIRGIL,1,36,62
16,2,36,2,COMAN I. CORNEL,1,36,38
16,2,36,3,POPESCU IR. CRISTIAN FLORENTIN,1,36,26
16,2,36,4,SAVU I. MARCELA,2,36,54
16,2,36,5,NICULESCU ST. REMUS MUGUREL,1,36,47
16,2,36,6,PETRICANU C.MARIUS,1,36,47
16,2,36,7,TABACU M. HARALAMBIE LAURENTIU,1,36,29
16,2,36,8,MARINESCU O. CORNELIU,1,36,51
16,2,36,9,POPESCU IR. MIHAIL EUGEN,1,36,27
16,2,36,10,FERARIU V. MIRCEA,1,36,52
16,2,37,1,MITROI V. MIRCEA MARIAN,1,37,24
16,2,37,2,STOICA D. MARIA DIANA,2,37,24
16,2,37,3,VOICU C. COSMIN BOGDAN,1,37,23
16,2,37,4,BANICA A. STEFAN,1,37,36
16,2,37,5,BANU C. NICULINA,2,37,51
16,2,37,6,BRATU I. DRAGOS VIOREL,1,37,26
16,2,37,7,CERNEA I. NICOLETA,2,37,37
16,2,37,8,MITROI GH. VALENTIN,1,37,60
16,2,38,1,CALINESCU I. GABRIEL,1,38,46
16,2,38,2,IONESCU I. CRISTACHE NICOLAE,1,38,45
16,2,38,3,POPESCU GHE. NICOLAE,1,38,43
16,2,38,4,MIRESCU I. JUSTIN,1,38,39
16,2,38,5,NITA N. CARMEN GABRIELA,2,38,42
16,2,38,6,EFTIMIE GH. MIHAI,1,38,55
16,2,38,7,NEACSU LAURENTIU,1,38,35
16,2,38,8,MIRESCU I. GABRIEL,1,38,36
16,2,38,9,EFTIMIE I. IRINA,2,38,49
16,2,38,10,IVASCU I. DRAGOS,1,38,26
16,2,41,1,MERCE I. ILIE,1,41,65
16,2,41,2,HORGA V. VASILE,1,41,50
16,2,41,3,IONESCU C. COSTEL MARIAN,1,41,57
16,2,41,4,IONITA GH. SORIN VASILE,1,41,47
16,2,41,5,SUSNEA GH. GEORGIANA ROXANA,2,41,27
16,2,41,6,APETREI I. MIHAI,1,41,58
16,2,41,7,IORDACHE A. MIRCEA,1,41,56
16,2,41,8,POPESCU R. DANIEL,1,41,41
16,2,41,9,DOBANDA V. ION,1,41,65
16,2,41,10,ISTRATE N. BOGDAN NICOLAE,1,41,24
16,2,43,1,PAUN GH. MAGDALENA,2,43,31
16,2,44,1,AMUZA M. STEFAN,1,44,47
16,2,44,2,CALIN V. VIRGILIA CARMEN,2,44,50
16,2,44,3,CRISTEA GH. DORIN,1,44,51
16,2,44,4,TEODORESCU GH. DRAGOS,1,44,28
16,2,44,5,DANILA I. CORNEL,1,44,47
16,2,44,6,VOICU F. LIVIA ELISABETA,2,44,24
16,2,44,7,BADESCU M. ION,1,44,57
16,2,44,8,MIHALACHE C-TIN PARASCHIVA,2,44,50
16,2,44,9,AMUZA R. MARIOARA,2,44,45
16,2,44,10,SAVU I. CORNELIA,2,44,56
16,2,45,1,SMARANDESCU GR. ION,1,45,55
16,2,45,2,DRAGUTA V. FLORINA,2,45,34
16,2,45,3,NEACSU F. CAMELIA,2,45,46
16,2,45,4,PREDOIU Z. STANA,2,45,53
16,2,45,5,IATAN I. ALEXANDRU,1,45,23
16,2,45,6,RADULESCU I. TANASICA,2,45,51
16,2,45,7,RADULESCU P. CONSTANTIN,1,45,55
16,2,45,8,ILIE GH. ELISABETA,2,45,49
16,2,45,9,STAN M. SEBASTIAN,1,45,55
16,2,45,10,TUDORACHE N. MARIA,2,45,35
16,2,50,1,PAMBUCCIAN V. VARUJAN,1,50,45
16,2,50,2,TERZIAN S. SIRUN,1,50,46
16,2,50,3,TAVITIAN A. HARI,1,50,52
16,2,50,4,VARDUCA O. PAULINA AZADUHI,2,50,64
16,2,51,1,MIRCOVICI P. NICULAE,1,51,54
16,2,52,1,RADAN M. MIHAI,1,52,66
16,2,52,2,BOGDAN M. PETRU,1,52,45
16,2,52,3,IANCOV I. GHEORGHE,1,52,53
16,2,52,4,IANKULOV GH. IOAN,1,52,54
16,2,52,5,TODOR P. PETRIA,2,52,46
16,2,53,1,FIRCZAK E. GHEORGHE,1,53,49
16,2,53,2,GAL F.O. FRANCISC-OSCAR,1,53,36
16,2,53,3,PAULIUC B. BOGDAN DRAGOS,1,53,58
16,2,53,4,CIORNEI I. MARIA,2,53,54
16,2,53,5,FIRCZAK GH. IULIUS-MARIAN,1,53,25
16,2,53,6,BOJCSUK GH. VIORICA,2,53,26
16,2,55,1,VELA GH. ION,1,55,59
16,2,55,2,TODOR C. MIHAI,1,55,66
16,2,55,3,BACIUNA N. NICOLAE,1,55,55
16,2,55,4,VLASICI P. MARIAN,1,55,48
16,2,55,5,MINCAN GH. MARIA,2,55,25
16,2,57,1,MARKO G-I. ATTILA-GABOR,1,57,36
16,2,57,2,SZÖCS P. EDIT,2,57,23
16,2,57,3,FARCAS A-S. LEVENTE,1,57,24
16,2,58,1,IBRAM N. IUSEIN,1,58,51
16,2,59,1,FOTOPOLOS T. SOTIRIS,1,59,66
16,2,59,2,ZISOPOL G.M. DRAGOS-GABRIEL,1,59,37
16,2,59,3,CERNATESCU I. MIHAELA MARIA,2,59,53
16,2,59,4,ZAMFIROPOL D. RODOCLIA,2,59,43
16,2,59,5,VASOYANIS D. ION,1,59,57
16,2,59,6,NICULESCU-HARTAS C. ANGELA-CRISTIANA,2,59,39
16,2,60,1,STAN M. ION,1,42,49
16,2,60,2,SANDA D. VICTOR,1,42,50
16,2,60,3,ANDON I. SERGIU,1,48,66
16,2,60,4,DUMITRU GH. ION,1,42,49
16,2,60,5,AURESCU C.A. BOGDAN LUCIAN,1,42,31
16,2,60,6,TUTUIANU AL. ADRIAN,1,42,39
16,2,60,7,CATANA I. AURELIA,2,42,60
16,2,60,8,CALCAN V. VALENTIN GIGEL,1,42,39
16,2,60,9,BADEA I. LEONARDO,1,42,29
16,2,60,10,CRISTEA I. IOANA,2,42,52
16,2,61,1,BULGARU C. COSTELINA,2,61,25
16,2,61,2,MANEA C. ADRIAN,1,61,29
16,2,62,1,LONGHER I. GHERVAZEN,1,62,32
16,2,62,2,LONGHER F. CAZIMIR,1,62,51
16,2,62,3,IRISEC G. IOSEF,1,62,47
16,2,62,4,PERLANOVSCHI C. DOREL,1,62,47
16,2,62,5,POLIPCIUC R. BOGDAN - MIHAI,1,62,51
16,2,62,6,LUCULESCU V. ELIA,2,62,33
16,2,63,1,GVOZDENOVICI T. SLAVOMIR,1,63,51
16,2,63,2,POPOV I. DUSAN,1,63,56
16,2,63,3,MILOICOV D. JIVITA,1,63,39
16,2,63,4,MOISICI I. BISERCA,2,63,52
16,2,63,5,STEFANOVICI B. GORAN,1,63,41
16,2,63,6,MARCOV R. ZLATIBORCA,2,63,35
16,2,65,1,TCACIUC V. STEFAN,1,65,68
16,2,65,2,BUCIUTA S. STEFAN,1,65,60
16,2,65,3,BODNAR V. IOAN,1,65,59
16,2,65,4,HLEBA GH. GHEORGHE,1,65,50
16,2,65,5,FRASENIUC D. ILIE,1,65,68
16,2,65,6,MIHALEICO I. FLORIN,1,65,33
17,2,2,1,VOICU G. MIHAI ALEXANDRU,1,35,36
17,2,2,2,MARINESCU J.G. MARIAN-JEAN,1,29,52
17,2,2,3,BUZATU GH. DAN HORATIU,1,35,43
17,2,2,4,BUSOI C. DIANA MARIA,2,29,31
17,2,2,5,BREZNICEANU C. ALEXANDRU,1,29,63
17,2,2,6,ENEA I. CONSTANTIN COSMIN,1,35,25
17,2,2,7,PANA ST. IONEL,1,29,56
17,2,2,8,GIURGITEANU M. NICOLAIE,1,35,54
17,2,2,9,DINCA V. OANA MANUELA,2,29,28
17,2,2,10,GROZA P. ION,1,35,42
17,2,2,11,SAVU DRAGNEI M. CONSTANTA ILEANA,2,29,48
17,2,2,12,TICU I. GHEORGHE,1,29,52
17,2,2,13,NEGRET F. IOAN,1,35,49
17,2,3,1,VELCU J. VASILE,1,3,49
17,2,3,2,MANOLACHE D. NICUSOR,1,3,47
17,2,3,3,NEDERIC S. PETRICA,1,3,42
17,2,3,4,VELCU V. DANIEL,1,3,26
17,2,3,5,SILVIAN F. MIMI,2,3,27
17,2,3,6,RADULEAN G. DANIEL,1,3,24
17,2,3,7,SERBAN C. ION-GRATIAN,1,3,26
17,2,3,8,NACU M. LENUTA,2,3,41
17,2,3,9,GUTA I. LIVIU,1,3,30
17,2,3,10,NITU G. SEVASTIAN,1,3,37
17,2,3,11,VELCU I. ION,1,3,37
17,2,3,12,PUTULACHE G. GHEORGHE,1,3,36
17,2,3,13,CRETU D. ADRIAN,1,3,42
17,2,4,1,NICOLA N. MARIUS,1,22,55
17,2,4,2,EPINGEAC GH. ADRIAN AURELIAN,1,22,24
17,2,4,3,FILIMON GH. IOAN,1,22,64
17,2,4,4,IONESCU I. CONSTANTIN,1,22,55
17,2,4,5,CHIVU D. ION,1,22,46
17,2,4,6,MOANTA C. MARIAN,1,22,51
17,2,4,7,BARBU T. DANIEL COSTIN,1,22,39
17,2,4,8,ENACHE N. AURICA,2,22,47
17,2,4,9,CONSTANTIN S. ELENA,2,22,67
17,2,4,10,NEGOMIREANU A. STELIAN,1,22,41
17,2,4,11,BERCEA M. VASILE,1,22,50
17,2,4,12,GOGA ST. ANGELA,2,22,48
17,2,5,1,URSUTIU I. RADU RAZVAN,1,5,35
17,2,6,1,SAVU V. VASILE IOAN,1,6,44
17,2,7,1,LUICAN A. MIHAI ION FLORIN,1,7,42
17,2,7,2,STATE M. OLIMPIA,2,7,35
17,2,8,1,DEDIU L. LILI,1,8,50
17,2,9,1,DANIS C. SABIT,1,9,41
17,2,9,2,BALGI A. RUHAN,1,9,48
17,2,9,3,BOLAT M. MUSIN,1,9,55
